,date,state,fips,cases,deaths
690,15-03-2020,Alaska,2,1,0
691,15-03-2020,Arizona,4,13,0
692,15-03-2020,Arkansas,5,16,0
693,15-03-2020,California,6,478,6
694,15-03-2020,Colorado,8,136,2
695,15-03-2020,Connecticut,9,26,0
696,15-03-2020,Delaware,10,7,0
697,15-03-2020,District of Columbia,11,17,0
698,15-03-2020,Florida,12,109,3
699,15-03-2020,Georgia,13,97,1
700,15-03-2020,Guam,66,3,0
701,15-03-2020,Hawaii,15,7,0
702,15-03-2020,Idaho,16,5,0
703,15-03-2020,Illinois,17,94,0
704,15-03-2020,Indiana,18,19,0
705,15-03-2020,Iowa,19,22,0
706,15-03-2020,Kansas,20,9,1
707,15-03-2020,Kentucky,21,21,0
708,15-03-2020,Louisiana,22,103,2
709,15-03-2020,Maine,23,12,0
710,15-03-2020,Maryland,24,32,0
711,15-03-2020,Massachusetts,25,164,0
712,15-03-2020,Michigan,26,53,0
713,15-03-2020,Minnesota,27,35,0
714,15-03-2020,Mississippi,28,10,0
715,15-03-2020,Missouri,29,5,0
716,15-03-2020,Montana,30,6,0
717,15-03-2020,Nebraska,31,31,0
718,15-03-2020,Nevada,32,26,0
719,15-03-2020,New Hampshire,33,13,0
720,15-03-2020,New Jersey,34,98,2
721,15-03-2020,New Mexico,35,17,0
722,15-03-2020,New York,36,732,6
723,15-03-2020,North Carolina,37,32,0
724,15-03-2020,North Dakota,38,1,0
725,15-03-2020,Ohio,39,37,0
726,15-03-2020,Oklahoma,40,8,0
727,15-03-2020,Oregon,41,39,1
728,15-03-2020,Pennsylvania,42,68,0
729,15-03-2020,Puerto Rico,72,5,0
730,15-03-2020,Rhode Island,44,20,0
731,15-03-2020,South Carolina,45,28,0
732,15-03-2020,South Dakota,46,9,1
733,15-03-2020,Tennessee,47,39,0
734,15-03-2020,Texas,48,80,0
735,15-03-2020,Utah,49,29,0
736,15-03-2020,Vermont,50,8,0
737,15-03-2020,Virgin Islands,78,1,0
738,15-03-2020,Virginia,51,45,1
739,15-03-2020,Washington,53,675,42
740,15-03-2020,Wisconsin,55,33,0
741,15-03-2020,Wyoming,56,3,0
742,16-03-2020,Alabama,1,29,0
743,16-03-2020,Alaska,2,3,0
744,16-03-2020,Arizona,4,18,0
745,16-03-2020,Arkansas,5,22,0
746,16-03-2020,California,6,588,11
747,16-03-2020,Colorado,8,161,2
748,16-03-2020,Connecticut,9,41,0
749,16-03-2020,Delaware,10,8,0
750,16-03-2020,District of Columbia,11,22,0
751,16-03-2020,Florida,12,141,4
752,16-03-2020,Georgia,13,118,1
753,16-03-2020,Guam,66,3,0
754,16-03-2020,Hawaii,15,10,0
755,16-03-2020,Idaho,16,5,0
756,16-03-2020,Illinois,17,104,0
757,16-03-2020,Indiana,18,24,1
758,16-03-2020,Iowa,19,22,0
759,16-03-2020,Kansas,20,11,1
760,16-03-2020,Kentucky,21,22,1
761,16-03-2020,Louisiana,22,137,3
762,16-03-2020,Maine,23,17,0
763,16-03-2020,Maryland,24,39,0
764,16-03-2020,Massachusetts,25,197,0
765,16-03-2020,Michigan,26,54,0
766,16-03-2020,Minnesota,27,54,0
767,16-03-2020,Mississippi,28,12,0
768,16-03-2020,Missouri,29,9,0
769,16-03-2020,Montana,30,8,0
770,16-03-2020,Nebraska,31,33,0
771,16-03-2020,Nevada,32,45,1
772,16-03-2020,New Hampshire,33,17,0
773,16-03-2020,New Jersey,34,176,3
774,16-03-2020,New Mexico,35,21,0
775,16-03-2020,New York,36,950,10
776,16-03-2020,North Carolina,37,34,0
777,16-03-2020,North Dakota,38,1,0
778,16-03-2020,Ohio,39,50,0
779,16-03-2020,Oklahoma,40,10,0
780,16-03-2020,Oregon,41,46,1
781,16-03-2020,Pennsylvania,42,81,0
782,16-03-2020,Puerto Rico,72,5,0
783,16-03-2020,Rhode Island,44,21,0
784,16-03-2020,South Carolina,45,33,1
785,16-03-2020,South Dakota,46,10,1
786,16-03-2020,Tennessee,47,52,0
787,16-03-2020,Texas,48,87,1
788,16-03-2020,Utah,49,40,0
789,16-03-2020,Vermont,50,12,0
790,16-03-2020,Virgin Islands,78,2,0
791,16-03-2020,Virginia,51,51,1
792,16-03-2020,Washington,53,794,48
793,16-03-2020,Wisconsin,55,47,0
794,16-03-2020,Wyoming,56,10,0
795,17-03-2020,Alabama,1,39,0
796,17-03-2020,Alaska,2,6,0
797,17-03-2020,Arizona,4,20,0
798,17-03-2020,Arkansas,5,22,0
799,17-03-2020,California,6,732,14
800,17-03-2020,Colorado,8,183,3
801,17-03-2020,Connecticut,9,68,0
802,17-03-2020,Delaware,10,16,0
803,17-03-2020,District of Columbia,11,31,0
804,17-03-2020,Florida,12,210,6
805,17-03-2020,Georgia,13,142,1
806,17-03-2020,Guam,66,3,0
807,17-03-2020,Hawaii,15,14,0
808,17-03-2020,Idaho,16,9,0
809,17-03-2020,Illinois,17,159,1
810,17-03-2020,Indiana,18,30,2
811,17-03-2020,Iowa,19,29,0
812,17-03-2020,Kansas,20,17,1
813,17-03-2020,Kentucky,21,26,1
814,17-03-2020,Louisiana,22,196,5
815,17-03-2020,Maine,23,32,0
816,17-03-2020,Maryland,24,57,0
817,17-03-2020,Massachusetts,25,218,0
818,17-03-2020,Michigan,26,65,0
819,17-03-2020,Minnesota,27,60,0
820,17-03-2020,Mississippi,28,21,0
821,17-03-2020,Missouri,29,16,0
822,17-03-2020,Montana,30,8,0
823,17-03-2020,Nebraska,31,36,0
824,17-03-2020,Nevada,32,55,1
825,17-03-2020,New Hampshire,33,26,0
826,17-03-2020,New Jersey,34,268,3
827,17-03-2020,New Mexico,35,23,0
828,17-03-2020,New York,36,1375,18
829,17-03-2020,North Carolina,37,42,0
830,17-03-2020,North Dakota,38,5,0
831,17-03-2020,Ohio,39,67,0
832,17-03-2020,Oklahoma,40,18,0
833,17-03-2020,Oregon,41,66,2
834,17-03-2020,Pennsylvania,42,101,0
835,17-03-2020,Puerto Rico,72,5,0
836,17-03-2020,Rhode Island,44,23,0
837,17-03-2020,South Carolina,45,47,1
838,17-03-2020,South Dakota,46,11,1
839,17-03-2020,Tennessee,47,73,0
840,17-03-2020,Texas,48,106,1
841,17-03-2020,Utah,49,51,0
842,17-03-2020,Vermont,50,14,0
843,17-03-2020,Virgin Islands,78,2,0
844,17-03-2020,Virginia,51,67,2
845,17-03-2020,Washington,53,908,54
846,17-03-2020,West Virginia,54,1,0
847,17-03-2020,Wisconsin,55,72,0
848,17-03-2020,Wyoming,56,15,0
849,18-03-2020,Alabama,1,51,0
850,18-03-2020,Alaska,2,9,0
851,18-03-2020,Arizona,4,28,0
852,18-03-2020,Arkansas,5,33,0
853,18-03-2020,California,6,893,17
854,18-03-2020,Colorado,8,216,3
855,18-03-2020,Connecticut,9,96,1
856,18-03-2020,Delaware,10,26,0
857,18-03-2020,District of Columbia,11,36,0
858,18-03-2020,Florida,12,326,7
859,18-03-2020,Georgia,13,193,3
860,18-03-2020,Guam,66,8,0
861,18-03-2020,Hawaii,15,16,0
862,18-03-2020,Idaho,16,11,0
863,18-03-2020,Illinois,17,286,1
864,18-03-2020,Indiana,18,39,2
865,18-03-2020,Iowa,19,38,0
866,18-03-2020,Kansas,20,22,1
867,18-03-2020,Kentucky,21,35,1
868,18-03-2020,Louisiana,22,280,7
869,18-03-2020,Maine,23,43,0
870,18-03-2020,Maryland,24,85,1
871,18-03-2020,Massachusetts,25,256,0
872,18-03-2020,Michigan,26,80,1
873,18-03-2020,Minnesota,27,77,0
874,18-03-2020,Mississippi,28,34,0
875,18-03-2020,Missouri,29,21,1
876,18-03-2020,Montana,30,12,0
877,18-03-2020,Nebraska,31,43,0
878,18-03-2020,Nevada,32,82,1
879,18-03-2020,New Hampshire,33,39,0
880,18-03-2020,New Jersey,34,427,5
881,18-03-2020,New Mexico,35,28,0
882,18-03-2020,New York,36,2387,32
883,18-03-2020,North Carolina,37,66,0
884,18-03-2020,North Dakota,38,7,0
885,18-03-2020,Ohio,39,90,0
886,18-03-2020,Oklahoma,40,29,0
887,18-03-2020,Oregon,41,74,3
888,18-03-2020,Pennsylvania,42,139,1
889,18-03-2020,Puerto Rico,72,5,0
890,18-03-2020,Rhode Island,44,33,0
891,18-03-2020,South Carolina,45,60,1
892,18-03-2020,South Dakota,46,11,1
893,18-03-2020,Tennessee,47,98,0
894,18-03-2020,Texas,48,166,2
895,18-03-2020,Utah,49,65,0
896,18-03-2020,Vermont,50,19,0
897,18-03-2020,Virgin Islands,78,3,0
898,18-03-2020,Virginia,51,78,2
899,18-03-2020,Washington,53,1026,68
900,18-03-2020,West Virginia,54,2,0
901,18-03-2020,Wisconsin,55,106,0
902,18-03-2020,Wyoming,56,17,0
903,19-03-2020,Alabama,1,78,0
904,19-03-2020,Alaska,2,12,0
905,19-03-2020,Arizona,4,47,0
906,19-03-2020,Arkansas,5,62,0
907,19-03-2020,California,6,1067,19
908,19-03-2020,Colorado,8,278,5
909,19-03-2020,Connecticut,9,159,4
910,19-03-2020,Delaware,10,30,0
911,19-03-2020,District of Columbia,11,39,0
912,19-03-2020,Florida,12,434,8
913,19-03-2020,Georgia,13,282,10
914,19-03-2020,Guam,66,12,0
915,19-03-2020,Hawaii,15,26,0
916,19-03-2020,Idaho,16,23,0
917,19-03-2020,Illinois,17,420,4
918,19-03-2020,Indiana,18,56,2
919,19-03-2020,Iowa,19,44,0
920,19-03-2020,Kansas,20,35,1
921,19-03-2020,Kentucky,21,47,2
922,19-03-2020,Louisiana,22,392,10
923,19-03-2020,Maine,23,52,0
924,19-03-2020,Maryland,24,108,1
925,19-03-2020,Massachusetts,25,328,0
926,19-03-2020,Michigan,26,334,3
927,19-03-2020,Minnesota,27,89,0
928,19-03-2020,Mississippi,28,50,1
929,19-03-2020,Missouri,29,35,1
930,19-03-2020,Montana,30,19,0
931,19-03-2020,Nebraska,31,47,0
932,19-03-2020,Nevada,32,99,1
933,19-03-2020,New Hampshire,33,44,0
934,19-03-2020,New Jersey,34,735,9
935,19-03-2020,New Mexico,35,35,0
936,19-03-2020,New York,36,4161,39
937,19-03-2020,North Carolina,37,104,0
938,19-03-2020,North Dakota,38,19,0
939,19-03-2020,Ohio,39,120,0
940,19-03-2020,Oklahoma,40,44,1
941,19-03-2020,Oregon,41,87,3
942,19-03-2020,Pennsylvania,42,187,1
943,19-03-2020,Puerto Rico,72,6,0
944,19-03-2020,Rhode Island,44,44,0
945,19-03-2020,South Carolina,45,81,1
946,19-03-2020,South Dakota,46,14,1
947,19-03-2020,Tennessee,47,155,0
948,19-03-2020,Texas,48,248,4
949,19-03-2020,Utah,49,80,0
950,19-03-2020,Vermont,50,22,2
951,19-03-2020,Virgin Islands,78,3,0
952,19-03-2020,Virginia,51,94,2
953,19-03-2020,Washington,53,1228,75
954,19-03-2020,West Virginia,54,5,0
955,19-03-2020,Wisconsin,55,155,2
956,19-03-2020,Wyoming,56,18,0
957,20-03-2020,Alabama,1,106,0
958,20-03-2020,Alaska,2,14,0
959,20-03-2020,Arizona,4,70,1
960,20-03-2020,Arkansas,5,100,0
961,20-03-2020,California,6,1283,24
962,20-03-2020,Colorado,8,364,5
963,20-03-2020,Connecticut,9,194,4
964,20-03-2020,Delaware,10,39,0
965,20-03-2020,District of Columbia,11,71,0
966,20-03-2020,Florida,12,564,9
967,20-03-2020,Georgia,13,482,14
968,20-03-2020,Guam,66,14,0
969,20-03-2020,Hawaii,15,37,0
970,20-03-2020,Idaho,16,31,0
971,20-03-2020,Illinois,17,583,5
972,20-03-2020,Indiana,18,81,5
973,20-03-2020,Iowa,19,45,0
974,20-03-2020,Kansas,20,49,1
975,20-03-2020,Kentucky,21,63,2
976,20-03-2020,Louisiana,22,537,10
977,20-03-2020,Maine,23,57,0
978,20-03-2020,Maryland,24,150,2
979,20-03-2020,Massachusetts,25,413,1
980,20-03-2020,Michigan,26,548,4
981,20-03-2020,Minnesota,27,115,0
982,20-03-2020,Mississippi,28,80,1
983,20-03-2020,Missouri,29,73,3
984,20-03-2020,Montana,30,19,0
985,20-03-2020,Nebraska,31,53,0
986,20-03-2020,Nevada,32,165,2
987,20-03-2020,New Hampshire,33,55,0
988,20-03-2020,New Jersey,34,896,11
989,20-03-2020,New Mexico,35,43,0
990,20-03-2020,New York,36,7113,68
991,20-03-2020,North Carolina,37,144,0
992,20-03-2020,North Dakota,38,27,0
993,20-03-2020,Ohio,39,169,1
994,20-03-2020,Oklahoma,40,49,1
995,20-03-2020,Oregon,41,114,3
996,20-03-2020,Pennsylvania,42,269,1
997,20-03-2020,Puerto Rico,72,14,0
998,20-03-2020,Rhode Island,44,44,0
999,20-03-2020,South Carolina,45,126,3
1000,20-03-2020,South Dakota,46,14,1
1001,20-03-2020,Tennessee,47,237,0
1002,20-03-2020,Texas,48,386,5
1003,20-03-2020,Utah,49,112,0
1004,20-03-2020,Vermont,50,29,2
1005,20-03-2020,Virgin Islands,78,6,0
1006,20-03-2020,Virginia,51,115,2
1007,20-03-2020,Washington,53,1404,83
1008,20-03-2020,West Virginia,54,8,0
1009,20-03-2020,Wisconsin,55,216,3
1010,20-03-2020,Wyoming,56,22,0
1011,21-03-2020,Alabama,1,131,0
1012,21-03-2020,Alaska,2,21,0
1013,21-03-2020,Arizona,4,104,1
1014,21-03-2020,Arkansas,5,118,0
1015,21-03-2020,California,6,1544,28
1016,21-03-2020,Colorado,8,475,6
1017,21-03-2020,Connecticut,9,223,5
1018,21-03-2020,Delaware,10,45,0
1019,21-03-2020,District of Columbia,11,77,1
1020,21-03-2020,Florida,12,764,11
1021,21-03-2020,Georgia,13,552,20
1022,21-03-2020,Guam,66,15,0
1023,21-03-2020,Hawaii,15,48,0
1024,21-03-2020,Idaho,16,42,0
1025,21-03-2020,Illinois,17,751,6
1026,21-03-2020,Indiana,18,128,6
1027,21-03-2020,Iowa,19,68,0
1028,21-03-2020,Kansas,20,57,2
1029,21-03-2020,Kentucky,21,84,3
1030,21-03-2020,Louisiana,22,763,16
1031,21-03-2020,Maine,23,70,0
1032,21-03-2020,Maryland,24,195,3
1033,21-03-2020,Massachusetts,25,525,2
1034,21-03-2020,Michigan,26,787,6
1035,21-03-2020,Minnesota,27,138,1
1036,21-03-2020,Mississippi,28,140,1
1037,21-03-2020,Missouri,29,93,3
1038,21-03-2020,Montana,30,29,0
1039,21-03-2020,Nebraska,31,61,0
1040,21-03-2020,Nevada,32,165,2
1041,21-03-2020,New Hampshire,33,65,0
1042,21-03-2020,New Jersey,34,1336,16
1043,21-03-2020,New Mexico,35,57,0
1044,21-03-2020,New York,36,10371,95
1045,21-03-2020,North Carolina,37,184,0
1046,21-03-2020,North Dakota,38,28,0
1047,21-03-2020,Ohio,39,247,3
1048,21-03-2020,Oklahoma,40,53,1
1049,21-03-2020,Oregon,41,137,4
1050,21-03-2020,Pennsylvania,42,388,2
1051,21-03-2020,Puerto Rico,72,21,1
1052,21-03-2020,Rhode Island,44,66,0
1053,21-03-2020,South Carolina,45,172,3
1054,21-03-2020,South Dakota,46,14,1
1055,21-03-2020,Tennessee,47,312,2
1056,21-03-2020,Texas,48,547,5
1057,21-03-2020,Utah,49,138,0
1058,21-03-2020,Vermont,50,49,2
1059,21-03-2020,Virgin Islands,78,6,0
1060,21-03-2020,Virginia,51,152,3
1061,21-03-2020,Washington,53,1655,95
1062,21-03-2020,West Virginia,54,12,0
1063,21-03-2020,Wisconsin,55,281,4
1064,21-03-2020,Wyoming,56,24,0
1065,22-03-2020,Alabama,1,157,0
1066,22-03-2020,Alaska,2,22,0
1067,22-03-2020,Arizona,4,153,2
1068,22-03-2020,Arkansas,5,165,0
1069,22-03-2020,California,6,1851,35
1070,22-03-2020,Colorado,8,591,7
1071,22-03-2020,Connecticut,9,327,8
1072,22-03-2020,Delaware,10,56,0
1073,22-03-2020,District of Columbia,11,98,1
1074,22-03-2020,Florida,12,1000,13
1075,22-03-2020,Georgia,13,620,25
1076,22-03-2020,Guam,66,27,1
1077,22-03-2020,Hawaii,15,56,0
1078,22-03-2020,Idaho,16,47,0
1079,22-03-2020,Illinois,17,1047,9
1080,22-03-2020,Indiana,18,204,9
1081,22-03-2020,Iowa,19,90,0
1082,22-03-2020,Kansas,20,66,2
1083,22-03-2020,Kentucky,21,103,3
1084,22-03-2020,Louisiana,22,837,20
1085,22-03-2020,Maine,23,89,0
1086,22-03-2020,Maryland,24,245,3
1087,22-03-2020,Massachusetts,25,646,5
1088,22-03-2020,Michigan,26,1033,9
1089,22-03-2020,Minnesota,27,171,1
1090,22-03-2020,Mississippi,28,207,1
1091,22-03-2020,Missouri,29,130,3
1092,22-03-2020,Montana,30,34,0
1093,22-03-2020,Nebraska,31,62,0
1094,22-03-2020,Nevada,32,190,2
1095,22-03-2020,New Hampshire,33,78,0
1096,22-03-2020,New Jersey,34,1914,20
1097,22-03-2020,New Mexico,35,65,0
1098,22-03-2020,New York,36,15188,142
1099,22-03-2020,North Carolina,37,269,0
1100,22-03-2020,North Dakota,38,30,0
1101,22-03-2020,Ohio,39,351,3
1102,22-03-2020,Oklahoma,40,67,2
1103,22-03-2020,Oregon,41,161,5
1104,22-03-2020,Pennsylvania,42,504,3
1105,22-03-2020,Puerto Rico,72,23,1
1106,22-03-2020,Rhode Island,44,83,0
1107,22-03-2020,South Carolina,45,194,3
1108,22-03-2020,South Dakota,46,21,1
1109,22-03-2020,Tennessee,47,424,2
1110,22-03-2020,Texas,48,639,7
1111,22-03-2020,Utah,49,182,1
1112,22-03-2020,Vermont,50,52,2
1113,22-03-2020,Virgin Islands,78,17,0
1114,22-03-2020,Virginia,51,219,6
1115,22-03-2020,Washington,53,1844,97
1116,22-03-2020,West Virginia,54,16,0
1117,22-03-2020,Wisconsin,55,382,4
1118,22-03-2020,Wyoming,56,26,0
1119,23-03-2020,Alabama,1,196,0
1120,23-03-2020,Alaska,2,36,0
1121,23-03-2020,Arizona,4,234,2
1122,23-03-2020,Arkansas,5,201,0
1123,23-03-2020,California,6,2240,39
1124,23-03-2020,Colorado,8,721,10
1125,23-03-2020,Connecticut,9,415,10
1126,23-03-2020,Delaware,10,87,0
1127,23-03-2020,District of Columbia,11,116,2
1128,23-03-2020,Florida,12,1222,18
1129,23-03-2020,Georgia,13,800,25
1130,23-03-2020,Guam,66,29,1
1131,23-03-2020,Hawaii,15,77,0
1132,23-03-2020,Idaho,16,50,0
1133,23-03-2020,Illinois,17,1285,12
1134,23-03-2020,Indiana,18,264,12
1135,23-03-2020,Iowa,19,105,0
1136,23-03-2020,Kansas,20,82,2
1137,23-03-2020,Kentucky,21,124,3
1138,23-03-2020,Louisiana,22,1172,34
1139,23-03-2020,Maine,23,107,0
1140,23-03-2020,Maryland,24,290,3
1141,23-03-2020,Massachusetts,25,777,9
1142,23-03-2020,Michigan,26,1324,16
1143,23-03-2020,Minnesota,27,235,1
1144,23-03-2020,Mississippi,28,249,1
1145,23-03-2020,Missouri,29,183,4
1146,23-03-2020,Montana,30,45,0
1147,23-03-2020,Nebraska,31,73,0
1148,23-03-2020,Nevada,32,265,4
1149,23-03-2020,New Hampshire,33,101,1
1150,23-03-2020,New Jersey,34,2844,27
1151,23-03-2020,New Mexico,35,83,0
1152,23-03-2020,New York,36,20899,183
1153,23-03-2020,North Carolina,37,302,0
1154,23-03-2020,North Dakota,38,32,0
1155,23-03-2020,Ohio,39,444,6
1156,23-03-2020,Oklahoma,40,81,2
1157,23-03-2020,Oregon,41,191,5
1158,23-03-2020,Pennsylvania,42,644,6
1159,23-03-2020,Puerto Rico,72,31,2
1160,23-03-2020,Rhode Island,44,106,0
1161,23-03-2020,South Carolina,45,299,5
1162,23-03-2020,South Dakota,46,28,1
1163,23-03-2020,Tennessee,47,522,2
1164,23-03-2020,Texas,48,728,7
1165,23-03-2020,Utah,49,257,1
1166,23-03-2020,Vermont,50,75,2
1167,23-03-2020,Virgin Islands,78,17,0
1168,23-03-2020,Virginia,51,254,6
1169,23-03-2020,Washington,53,2101,110
1170,23-03-2020,West Virginia,54,16,0
1171,23-03-2020,Wisconsin,55,418,5
1172,23-03-2020,Wyoming,56,28,0
1173,24-03-2020,Alabama,1,242,0
1174,24-03-2020,Alaska,2,42,0
1175,24-03-2020,Arizona,4,326,6
1176,24-03-2020,Arkansas,5,231,2
1177,24-03-2020,California,6,2644,52
1178,24-03-2020,Colorado,8,912,11
1179,24-03-2020,Connecticut,9,618,12
1180,24-03-2020,Delaware,10,104,0
1181,24-03-2020,District of Columbia,11,137,2
1182,24-03-2020,Florida,12,1467,20
1183,24-03-2020,Georgia,13,1095,38
1184,24-03-2020,Guam,66,32,1
1185,24-03-2020,Hawaii,15,90,0
1186,24-03-2020,Idaho,16,73,0
1187,24-03-2020,Illinois,17,1535,16
1188,24-03-2020,Indiana,18,371,17
1189,24-03-2020,Iowa,19,124,1
1190,24-03-2020,Kansas,20,102,3
1191,24-03-2020,Kentucky,21,157,3
1192,24-03-2020,Louisiana,22,1388,46
1193,24-03-2020,Maine,23,118,0
1194,24-03-2020,Maryland,24,349,4
1195,24-03-2020,Massachusetts,25,1159,11
1196,24-03-2020,Michigan,26,1791,24
1197,24-03-2020,Minnesota,27,264,1
1198,24-03-2020,Mississippi,28,320,1
1199,24-03-2020,Missouri,29,255,5
1200,24-03-2020,Montana,30,51,0
1201,24-03-2020,Nebraska,31,77,0
1202,24-03-2020,Nevada,32,315,6
1203,24-03-2020,New Hampshire,33,108,1
1204,24-03-2020,New Jersey,34,3675,44
1205,24-03-2020,New Mexico,35,100,0
1206,24-03-2020,New York,36,25704,264
1207,24-03-2020,North Carolina,37,397,0
1208,24-03-2020,North Dakota,38,37,0
1209,24-03-2020,Ohio,39,564,8
1210,24-03-2020,Oklahoma,40,106,3
1211,24-03-2020,Oregon,41,209,8
1212,24-03-2020,Pennsylvania,42,851,8
1213,24-03-2020,Puerto Rico,72,39,2
1214,24-03-2020,Rhode Island,44,124,0
1215,24-03-2020,South Carolina,45,342,8
1216,24-03-2020,South Dakota,46,30,1
1217,24-03-2020,Tennessee,47,678,2
1218,24-03-2020,Texas,48,857,11
1219,24-03-2020,Utah,49,299,1
1220,24-03-2020,Vermont,50,95,7
1221,24-03-2020,Virgin Islands,78,17,0
1222,24-03-2020,Virginia,51,291,7
1223,24-03-2020,Washington,53,2469,123
1224,24-03-2020,West Virginia,54,39,0
1225,24-03-2020,Wisconsin,55,481,5
1226,24-03-2020,Wyoming,56,37,0
1227,25-03-2020,Alabama,1,386,1
1228,25-03-2020,Alaska,2,59,0
1229,25-03-2020,Arizona,4,402,6
1230,25-03-2020,Arkansas,5,307,2
1231,25-03-2020,California,6,3183,68
1232,25-03-2020,Colorado,8,1086,19
1233,25-03-2020,Connecticut,9,875,19
1234,25-03-2020,Delaware,10,119,0
1235,25-03-2020,District of Columbia,11,183,2
1236,25-03-2020,Florida,12,1971,23
1237,25-03-2020,Georgia,13,1385,47
1238,25-03-2020,Guam,66,32,1
1239,25-03-2020,Hawaii,15,95,0
1240,25-03-2020,Idaho,16,123,0
1241,25-03-2020,Illinois,17,1874,21
1242,25-03-2020,Indiana,18,484,19
1243,25-03-2020,Iowa,19,147,1
1244,25-03-2020,Kansas,20,134,3
1245,25-03-2020,Kentucky,21,198,5
1246,25-03-2020,Louisiana,22,1795,65
1247,25-03-2020,Maine,23,142,0
1248,25-03-2020,Maryland,24,423,4
1249,25-03-2020,Massachusetts,25,1838,15
1250,25-03-2020,Michigan,26,2293,43
1251,25-03-2020,Minnesota,27,289,1
1252,25-03-2020,Mississippi,28,376,5
1253,25-03-2020,Missouri,29,384,8
1254,25-03-2020,Montana,30,65,0
1255,25-03-2020,Nebraska,31,84,0
1256,25-03-2020,Nevada,32,405,10
1257,25-03-2020,New Hampshire,33,137,1
1258,25-03-2020,New Jersey,34,4402,62
1259,25-03-2020,New Mexico,35,113,1
1260,25-03-2020,New York,36,33117,381
1261,25-03-2020,North Carolina,37,562,1
1262,25-03-2020,North Dakota,38,45,0
1263,25-03-2020,Ohio,39,707,11
1264,25-03-2020,Oklahoma,40,164,5
1265,25-03-2020,Oregon,41,266,10
1266,25-03-2020,Pennsylvania,42,1151,12
1267,25-03-2020,Puerto Rico,72,51,2
1268,25-03-2020,Rhode Island,44,132,0
1269,25-03-2020,South Carolina,45,425,8
1270,25-03-2020,South Dakota,46,41,1
1271,25-03-2020,Tennessee,47,806,3
1272,25-03-2020,Texas,48,1132,13
1273,25-03-2020,Utah,49,346,1
1274,25-03-2020,Vermont,50,123,8
1275,25-03-2020,Virgin Islands,78,17,0
1276,25-03-2020,Virginia,51,390,9
1277,25-03-2020,Washington,53,2585,130
1278,25-03-2020,West Virginia,54,51,0
1279,25-03-2020,Wisconsin,55,623,7
1280,25-03-2020,Wyoming,56,49,0
1281,26-03-2020,Alabama,1,538,3
1282,26-03-2020,Alaska,2,69,0
1283,26-03-2020,Arizona,4,508,8
1284,26-03-2020,Arkansas,5,350,3
1285,26-03-2020,California,6,4060,83
1286,26-03-2020,Colorado,8,1432,24
1287,26-03-2020,Connecticut,9,1012,21
1288,26-03-2020,Delaware,10,143,1
1289,26-03-2020,District of Columbia,11,231,3
1290,26-03-2020,Florida,12,2478,29
1291,26-03-2020,Georgia,13,1641,56
1292,26-03-2020,Guam,66,49,1
1293,26-03-2020,Hawaii,15,106,0
1294,26-03-2020,Idaho,16,189,3
1295,26-03-2020,Illinois,17,2538,26
1296,26-03-2020,Indiana,18,661,23
1297,26-03-2020,Iowa,19,179,1
1298,26-03-2020,Kansas,20,173,3
1299,26-03-2020,Kentucky,21,248,5
1300,26-03-2020,Louisiana,22,2305,83
1301,26-03-2020,Maine,23,155,0
1302,26-03-2020,Maryland,24,581,4
1303,26-03-2020,Massachusetts,25,2417,25
1304,26-03-2020,Michigan,26,2877,63
1305,26-03-2020,Minnesota,27,346,2
1306,26-03-2020,Mississippi,28,486,6
1307,26-03-2020,Missouri,29,508,8
1308,26-03-2020,Montana,30,90,0
1309,26-03-2020,Nebraska,31,91,0
1310,26-03-2020,Nevada,32,535,10
1311,26-03-2020,New Hampshire,33,158,1
1312,26-03-2020,New Jersey,34,6876,82
1313,26-03-2020,New Mexico,35,136,1
1314,26-03-2020,New York,36,39058,502
1315,26-03-2020,North Carolina,37,639,2
1316,26-03-2020,North Dakota,38,58,0
1317,26-03-2020,Ohio,39,867,15
1318,26-03-2020,Oklahoma,40,248,7
1319,26-03-2020,Oregon,41,316,11
1320,26-03-2020,Pennsylvania,42,1690,16
1321,26-03-2020,Puerto Rico,72,64,2
1322,26-03-2020,Rhode Island,44,165,0
1323,26-03-2020,South Carolina,45,456,9
1324,26-03-2020,South Dakota,46,46,1
1325,26-03-2020,Tennessee,47,981,3
1326,26-03-2020,Texas,48,1542,21
1327,26-03-2020,Utah,49,402,1
1328,26-03-2020,Vermont,50,158,9
1329,26-03-2020,Virgin Islands,78,17,0
1330,26-03-2020,Virginia,51,603,14
1331,26-03-2020,Washington,53,3208,152
